pow,pos,poa,algorand,conn_two,conn_many
0.0,0.0,0.0,0.0,0.48,0.26
0.06,0.0,0.0,0.0,0.42,0.3
0.02,0.0,0.0,0.0,0.44,0.2
0.02,0.06,0.0,0.0,0.4,0.28
0.0,0.06,0.0,0.0,0.38,0.3
0.04,0.1,0.0,0.0,0.44,0.24
0.04,0.02,0.0,0.0,0.44,0.2
0.0,0.0,0.0,0.0,0.42,0.26
0.06,0.0,0.0,0.0,0.38,0.34
0.06,0.0,0.0,0.0,0.4,0.22
0.0,0.0,0.0,0.0,0.52,0.22
0.0,0.0,0.0,0.0,0.28,0.32
0.0,0.04,0.0,0.0,0.34,0.26
0.02,0.04,0.0,0.0,0.42,0.18
0.0,0.1,0.0,0.0,0.4,0.24
0.0,0.58,0.0,0.0,0.36,0.24
0.16,0.12,0.0,0.0,0.34,0.38
0.0,0.02,0.0,0.0,0.24,0.24
0.3,0.0,0.0,0.0,0.44,0.32
0.0,0.86,0.52,0.36,0.3,0.12
0.0,0.04,0.0,0.0,0.32,0.24
0.1,0.02,0.0,0.0,0.42,0.22
0.02,0.0,0.0,0.0,0.48,0.38
0.04,0.22,0.0,0.0,0.44,0.16
0.0,0.0,0.0,0.0,0.4,0.4
0.04,0.0,0.0,0.0,0.34,0.24
0.0,0.08,0.0,0.0,0.44,0.26
0.0,0.0,0.0,0.0,0.34,0.22
0.04,0.04,0.0,0.0,0.32,0.34
0.0,0.04,0.0,0.0,0.44,0.3
0.0,0.2,0.0,0.0,0.3,0.22
0.1,0.0,0.0,0.0,0.36,0.32
0.0,0.06,0.0,0.0,0.42,0.28
0.04,0.0,0.0,0.0,0.3,0.2
0.0,0.02,0.0,0.0,0.54,0.22
0.04,0.02,0.0,0.0,0.4,0.2
0.0,0.02,0.0,0.0,0.44,0.24
0.06,0.0,0.0,0.0,0.36,0.28
0.02,0.0,0.0,0.0,0.4,0.18
0.02,0.0,0.0,0.0,0.4,0.4
0.02,0.0,0.0,0.0,0.38,0.22
0.02,0.0,0.0,0.0,0.36,0.28
0.02,0.0,0.0,0.0,0.4,0.28
0.0,0.02,0.0,0.0,0.28,0.18
0.0,0.02,0.0,0.0,0.36,0.26
0.02,0.02,0.0,0.0,0.34,0.24
0.0,0.0,0.0,0.0,0.32,0.2
0.02,0.02,0.0,0.0,0.48,0.34
0.06,0.0,0.0,0.0,0.34,0.3
0.0,0.06,0.0,0.0,0.38,0.2
0.04,0.0,0.0,0.0,0.36,0.34
0.0,0.06,0.0,0.0,0.26,0.3
0.0,0.0,0.0,0.0,0.36,0.3
0.0,0.0,0.0,0.0,0.32,0.3
0.08,0.02,0.0,0.0,0.44,0.14
0.02,0.04,0.0,0.0,0.42,0.26
0.28,0.0,0.0,0.0,0.36,0.32
0.0,0.12,0.0,0.0,0.54,0.22
0.0,0.06,0.0,0.0,0.3,0.22
0.04,0.06,0.0,0.0,0.24,0.3
0.04,0.12,0.0,0.0,0.5,0.32
0.0,0.02,0.0,0.0,0.36,0.24
0.06,0.04,0.0,0.0,0.38,0.2
0.0,0.02,0.0,0.0,0.34,0.26
0.0,0.04,0.0,0.0,0.36,0.18
0.08,0.08,0.0,0.0,0.38,0.06
0.0,0.0,0.0,0.0,0.44,0.22
0.0,0.0,0.0,0.0,0.3,0.28
0.04,0.06,0.0,0.0,0.64,0.26
0.02,0.02,0.0,0.0,0.24,0.42
0.12,0.02,0.0,0.0,0.42,0.36
0.12,0.04,0.0,0.0,0.48,0.28
0.04,0.02,0.0,0.0,0.34,0.3
0.0,0.02,0.0,0.0,0.24,0.2
0.0,0.0,0.0,0.0,0.24,0.2
0.0,0.0,0.0,0.0,0.36,0.24
0.04,0.06,0.0,0.0,0.42,0.24
0.12,0.14,0.0,0.0,0.26,0.2
0.08,0.02,0.0,0.0,0.44,0.26
0.0,0.02,0.0,0.0,0.32,0.28
0.0,0.12,0.0,0.0,0.38,0.2
0.04,0.04,0.0,0.0,0.42,0.34
0.0,0.06,0.0,0.0,0.4,0.42
0.0,0.0,0.0,0.0,0.42,0.24
0.16,0.0,0.0,0.0,0.26,0.24
0.0,0.0,0.0,0.0,0.34,0.22
0.0,0.02,0.0,0.0,0.32,0.28
0.04,0.0,0.0,0.0,0.36,0.22
0.04,0.0,0.0,0.0,0.32,0.24
0.2,0.0,0.0,0.0,0.32,0.28
0.0,0.0,0.0,0.0,0.48,0.36
0.04,0.1,0.0,0.0,0.46,0.18
0.0,0.0,0.0,0.0,0.38,0.2
0.0,0.0,0.0,0.0,0.34,0.22
0.08,0.04,0.0,0.0,0.3,0.28
0.06,0.0,0.0,0.0,0.34,0.14
0.04,0.12,0.0,0.0,0.42,0.4
0.02,0.04,0.0,0.0,0.44,0.2
0.02,0.02,0.0,0.0,0.42,0.26
0.0,0.06,0.0,0.0,0.38,0.32
0.04,0.0,0.0,0.0,0.3,0.3
0.0,0.0,0.0,0.0,0.42,0.06
0.0,0.02,0.0,0.0,0.28,0.34
0.0,0.04,0.0,0.0,0.38,0.26
0.06,0.06,0.0,0.0,0.36,0.32
0.02,0.0,0.0,0.0,0.3,0.3
0.14,0.0,0.0,0.0,0.44,0.3
0.02,0.02,0.0,0.0,0.46,0.3
0.08,0.04,0.0,0.0,0.4,0.32
0.0,0.0,0.0,0.0,0.42,0.14
0.02,0.08,0.0,0.0,0.42,0.16
0.02,0.02,0.0,0.0,0.4,0.4
0.04,0.0,0.0,0.0,0.36,0.22
0.04,0.06,0.0,0.0,0.32,0.22
0.0,0.0,0.0,0.0,0.36,0.42
0.08,0.04,0.0,0.0,0.36,0.2
0.22,0.04,0.0,0.0,0.22,0.16
0.0,0.06,0.0,0.0,0.34,0.2
0.0,0.0,0.0,0.0,0.46,0.3
0.22,0.04,0.0,0.0,0.42,0.22
0.0,0.02,0.0,0.0,0.36,0.22
0.02,0.02,0.0,0.0,0.38,0.32
0.04,0.0,0.0,0.0,0.2,0.22
0.0,0.0,0.0,0.0,0.32,0.32
0.22,0.0,0.0,0.0,0.44,0.12
0.04,0.0,0.0,0.0,0.3,0.32
0.06,0.02,0.0,0.0,0.46,0.38
0.0,0.0,0.0,0.0,0.42,0.32
0.04,0.08,0.0,0.0,0.42,0.36
0.02,0.0,0.0,0.0,0.32,0.28
0.02,0.1,0.0,0.0,0.34,0.2
0.02,0.0,0.0,0.0,0.3,0.22
0.34,0.0,0.0,0.0,0.36,0.32
0.2,0.0,0.0,0.0,0.46,0.26
0.0,0.02,0.0,0.0,0.24,0.2
0.0,0.0,0.0,0.0,0.46,0.26
0.0,0.06,0.0,0.0,0.38,0.16
0.1,0.0,0.0,0.0,0.28,0.36
0.04,0.1,0.0,0.0,0.36,0.36
0.0,0.12,0.0,0.0,0.52,0.3
0.02,0.0,0.0,0.0,0.26,0.2
0.0,0.0,0.0,0.0,0.24,0.32
0.1,0.04,0.0,0.0,0.48,0.24
0.0,0.02,0.0,0.0,0.5,0.34
0.0,0.0,0.0,0.0,0.36,0.2
0.08,0.02,0.0,0.0,0.48,0.22
0.0,0.02,0.0,0.0,0.5,0.36
0.0,0.02,0.0,0.0,0.36,0.14
0.08,0.0,0.0,0.0,0.4,0.28
0.36,0.02,0.0,0.0,0.46,0.34
0.0,0.04,0.0,0.0,0.3,0.22
0.1,0.04,0.0,0.0,0.36,0.16
0.08,0.04,0.0,0.0,0.32,0.2
0.02,0.12,0.0,0.0,0.34,0.26
0.02,0.06,0.0,0.0,0.28,0.2
0.0,0.02,0.0,0.0,0.42,0.34
0.08,0.0,0.0,0.0,0.26,0.18
0.02,0.0,0.0,0.0,0.44,0.24
0.0,0.06,0.0,0.0,0.36,0.18
0.0,0.08,0.0,0.0,0.46,0.16
0.18,0.04,0.0,0.0,0.36,0.32
0.0,0.0,0.0,0.0,0.2,0.24
0.04,0.08,0.0,0.0,0.44,0.3
0.06,0.0,0.0,0.0,0.38,0.26
0.0,0.44,0.0,0.0,0.42,0.26
0.0,0.02,0.0,0.0,0.44,0.26
0.0,0.08,0.0,0.0,0.38,0.24
0.08,0.0,0.0,0.0,0.46,0.3
0.0,0.04,0.0,0.0,0.44,0.22
0.02,0.0,0.0,0.0,0.42,0.28
0.0,0.04,0.0,0.0,0.32,0.28
0.02,0.0,0.0,0.0,0.36,0.18
0.06,0.0,0.0,0.0,0.4,0.34
0.0,0.04,0.0,0.0,0.34,0.14
0.02,0.0,0.0,0.0,0.46,0.24
0.06,0.02,0.0,0.0,0.44,0.22
0.06,0.0,0.0,0.0,0.24,0.22
0.0,0.0,0.0,0.0,0.32,0.36
0.04,0.04,0.0,0.0,0.26,0.34
0.0,0.08,0.0,0.0,0.24,0.22
0.12,0.0,0.0,0.0,0.32,0.28
0.02,0.14,0.0,0.0,0.32,0.2
0.0,0.18,0.0,0.0,0.52,0.32
0.02,0.0,0.0,0.0,0.28,0.24
0.0,0.0,0.0,0.0,0.42,0.24
0.02,0.02,0.0,0.0,0.38,0.24
0.02,0.02,0.0,0.0,0.36,0.08
0.1,0.0,0.0,0.0,0.46,0.34
0.0,0.0,0.0,0.0,0.32,0.32
0.04,0.02,0.0,0.0,0.38,0.24
0.04,0.0,0.0,0.0,0.32,0.14
0.0,0.18,0.0,0.0,0.38,0.28
0.06,0.0,0.0,0.0,0.38,0.36
0.02,0.0,0.0,0.0,0.42,0.2
0.0,0.02,0.0,0.0,0.42,0.34
0.02,0.02,0.0,0.0,0.28,0.16
0.0,0.04,0.0,0.0,0.42,0.32
0.02,0.1,0.0,0.0,0.32,0.04
0.04,0.02,0.0,0.0,0.36,0.42
0.02,0.16,0.0,0.0,0.36,0.32
0.0,0.06,0.0,0.0,0.46,0.26
0.04,0.0,0.0,0.0,0.24,0.36
0.04,0.0,0.0,0.0,0.52,0.32
0.04,0.02,0.0,0.0,0.28,0.28
0.0,0.02,0.0,0.0,0.36,0.22
0.0,0.02,0.0,0.0,0.42,0.28
0.02,0.0,0.0,0.0,0.28,0.14
0.08,0.02,0.0,0.0,0.48,0.24
0.16,0.08,0.0,0.0,0.36,0.3
0.02,0.04,0.0,0.0,0.34,0.16
0.02,0.0,0.0,0.0,0.3,0.2
0.0,0.02,0.0,0.0,0.22,0.12
0.0,0.9,0.66,0.38,0.28,0.24
0.0,0.0,0.0,0.0,0.4,0.32
0.0,0.02,0.0,0.0,0.36,0.3
0.0,0.02,0.0,0.0,0.36,0.18
0.02,0.0,0.0,0.0,0.3,0.18
0.0,0.1,0.0,0.0,0.38,0.3
0.0,0.04,0.0,0.0,0.42,0.38
0.0,0.16,0.0,0.0,0.36,0.2
0.04,0.2,0.0,0.0,0.34,0.28
0.02,0.0,0.0,0.0,0.26,0.24
0.16,0.04,0.0,0.0,0.46,0.16
0.0,0.02,0.0,0.0,0.32,0.22
0.04,0.0,0.0,0.0,0.42,0.22
0.0,0.08,0.0,0.0,0.44,0.32
0.02,0.3,0.04,0.0,0.4,0.32
0.08,0.0,0.0,0.0,0.44,0.18
0.0,0.0,0.0,0.0,0.34,0.34
0.06,0.0,0.0,0.0,0.18,0.28
0.04,0.0,0.0,0.0,0.36,0.28
0.02,0.0,0.0,0.0,0.42,0.22
0.0,0.04,0.0,0.0,0.38,0.34
0.0,0.02,0.0,0.0,0.3,0.22
0.0,0.04,0.0,0.0,0.2,0.24
0.14,0.04,0.0,0.0,0.36,0.2
0.0,0.0,0.0,0.0,0.54,0.3
0.06,0.02,0.0,0.0,0.36,0.24
0.04,0.02,0.0,0.0,0.32,0.24
0.04,0.06,0.0,0.0,0.4,0.22
0.02,0.02,0.0,0.0,0.34,0.18
0.0,0.0,0.0,0.0,0.48,0.32
0.02,0.0,0.0,0.0,0.36,0.2
0.04,0.26,0.0,0.0,0.38,0.22
0.0,0.04,0.0,0.0,0.44,0.26
0.1,0.02,0.0,0.0,0.42,0.36
0.22,0.06,0.0,0.0,0.48,0.3
0.0,0.0,0.0,0.0,0.44,0.06
0.0,0.0,0.0,0.0,0.42,0.26
0.0,0.02,0.0,0.0,0.3,0.12
0.02,0.02,0.0,0.0,0.36,0.16
0.0,0.06,0.0,0.0,0.34,0.22
0.02,0.0,0.0,0.0,0.46,0.3
0.0,0.0,0.0,0.0,0.36,0.22
0.0,0.0,0.0,0.0,0.4,0.3
0.02,0.04,0.0,0.0,0.46,0.16
0.02,0.02,0.0,0.0,0.34,0.36
0.0,0.04,0.0,0.0,0.38,0.18
0.0,0.06,0.0,0.0,0.38,0.38
0.0,0.0,0.0,0.0,0.42,0.24
0.0,0.0,0.0,0.0,0.42,0.34
0.0,0.0,0.0,0.0,0.28,0.14
0.0,0.0,0.0,0.0,0.2,0.32
0.06,0.0,0.0,0.0,0.5,0.24
0.22,0.0,0.0,0.0,0.42,0.32
0.0,0.0,0.0,0.0,0.38,0.34
0.04,0.02,0.0,0.0,0.46,0.32
0.04,0.0,0.0,0.0,0.44,0.18
0.04,0.0,0.0,0.0,0.38,0.26
0.08,0.1,0.0,0.0,0.38,0.3
0.0,0.0,0.0,0.0,0.38,0.28
0.04,0.04,0.0,0.0,0.24,0.34
0.0,0.16,0.0,0.0,0.4,0.2
0.0,0.0,0.0,0.0,0.52,0.24
0.06,0.02,0.0,0.0,0.4,0.34
0.0,0.08,0.0,0.0,0.22,0.18
0.0,0.06,0.0,0.0,0.34,0.2
0.02,0.02,0.0,0.0,0.3,0.24
0.0,0.04,0.0,0.0,0.42,0.32
0.04,0.0,0.0,0.0,0.32,0.24
0.04,0.0,0.0,0.0,0.4,0.24
0.0,0.0,0.0,0.0,0.48,0.24
0.0,0.04,0.0,0.0,0.3,0.22
0.22,0.02,0.0,0.0,0.46,0.4
0.02,0.02,0.0,0.0,0.38,0.28
0.04,0.0,0.0,0.0,0.34,0.28
0.04,0.06,0.0,0.0,0.32,0.18
0.06,0.0,0.0,0.0,0.44,0.32
0.0,0.02,0.0,0.0,0.34,0.24
0.02,0.02,0.0,0.0,0.36,0.28
0.08,0.02,0.0,0.0,0.52,0.24
0.08,0.0,0.0,0.0,0.44,0.28
0.02,0.0,0.0,0.0,0.3,0.22
0.04,0.0,0.0,0.0,0.46,0.18
0.14,0.02,0.0,0.0,0.34,0.38
0.0,0.08,0.0,0.0,0.42,0.2
0.02,0.0,0.0,0.0,0.42,0.38
0.02,0.02,0.0,0.0,0.48,0.3
0.0,0.04,0.0,0.0,0.46,0.2
0.04,0.02,0.0,0.0,0.42,0.34
0.06,0.0,0.0,0.0,0.36,0.24
0.0,0.04,0.0,0.0,0.44,0.34
0.02,0.0,0.0,0.0,0.44,0.42
0.0,0.12,0.0,0.0,0.4,0.22
0.0,0.1,0.0,0.0,0.32,0.22
0.02,0.14,0.0,0.0,0.34,0.28
0.0,0.26,0.0,0.0,0.38,0.16
0.02,0.08,0.0,0.0,0.52,0.22
0.0,0.04,0.0,0.0,0.26,0.32
0.06,0.04,0.0,0.0,0.24,0.24
0.14,0.02,0.0,0.0,0.28,0.3
0.02,0.04,0.0,0.0,0.46,0.24
0.12,0.0,0.0,0.0,0.3,0.2
0.0,0.16,0.0,0.0,0.38,0.24
0.04,0.0,0.0,0.0,0.38,0.34
0.0,0.06,0.0,0.0,0.38,0.28
0.0,0.0,0.0,0.0,0.4,0.24
0.0,0.0,0.0,0.0,0.42,0.28
0.0,0.0,0.0,0.0,0.38,0.22
0.04,0.04,0.0,0.0,0.4,0.2
0.0,0.16,0.0,0.0,0.44,0.14
0.02,0.1,0.0,0.0,0.32,0.32
0.04,0.0,0.0,0.0,0.22,0.12
0.0,0.06,0.0,0.0,0.52,0.32
0.0,0.02,0.0,0.0,0.38,0.18
0.0,0.0,0.0,0.0,0.28,0.2
0.0,0.0,0.0,0.0,0.52,0.26
0.0,0.0,0.0,0.0,0.3,0.26
0.0,0.06,0.0,0.0,0.28,0.26
0.0,0.02,0.0,0.0,0.4,0.32
0.0,0.0,0.0,0.0,0.3,0.28
0.0,0.02,0.0,0.0,0.36,0.3
0.02,0.0,0.0,0.0,0.5,0.26
0.0,0.02,0.0,0.0,0.36,0.26
0.02,0.04,0.0,0.0,0.46,0.22
0.02,0.04,0.0,0.0,0.5,0.3
0.62,0.04,0.0,0.0,0.36,0.14
0.02,0.0,0.0,0.0,0.32,0.22
0.2,0.0,0.0,0.0,0.38,0.2
0.02,0.28,0.0,0.0,0.3,0.28
0.04,0.02,0.0,0.0,0.3,0.22
0.16,0.12,0.0,0.0,0.28,0.2
0.02,0.1,0.0,0.0,0.3,0.2
0.0,0.0,0.0,0.0,0.38,0.26
0.0,0.02,0.0,0.0,0.36,0.3
0.0,0.08,0.0,0.0,0.3,0.3
0.0,0.04,0.0,0.0,0.24,0.18
0.0,0.0,0.0,0.0,0.36,0.26
0.02,0.02,0.0,0.0,0.44,0.3
0.0,0.02,0.0,0.0,0.28,0.14
0.0,0.02,0.0,0.0,0.3,0.32
0.0,0.0,0.0,0.0,0.38,0.2
0.02,0.08,0.0,0.0,0.4,0.28
0.0,0.0,0.0,0.0,0.44,0.3
0.0,0.02,0.0,0.0,0.56,0.3
0.0,0.0,0.0,0.0,0.36,0.22
0.0,0.02,0.0,0.0,0.24,0.22
0.02,0.02,0.0,0.0,0.28,0.14
0.04,0.02,0.0,0.0,0.38,0.26
0.0,0.0,0.0,0.0,0.36,0.24
0.02,0.0,0.0,0.0,0.3,0.38
0.0,0.08,0.0,0.0,0.3,0.14
0.1,0.28,0.0,0.0,0.34,0.3
0.0,0.02,0.0,0.0,0.38,0.22
0.02,0.02,0.0,0.0,0.28,0.32
0.0,0.0,0.0,0.0,0.34,0.24
0.04,0.0,0.0,0.0,0.28,0.2
0.0,0.0,0.0,0.0,0.36,0.38
0.04,0.04,0.0,0.0,0.46,0.2
0.0,0.0,0.0,0.0,0.32,0.26
0.16,0.02,0.0,0.0,0.38,0.36
0.1,0.0,0.0,0.0,0.22,0.3
0.0,0.06,0.0,0.0,0.36,0.22
0.04,0.06,0.0,0.0,0.38,0.22
0.02,0.0,0.0,0.0,0.34,0.28
0.0,0.14,0.0,0.0,0.48,0.18
0.02,0.14,0.0,0.0,0.24,0.26
0.02,0.0,0.0,0.0,0.34,0.14
0.0,0.0,0.0,0.0,0.34,0.32
0.0,0.0,0.0,0.0,0.5,0.18
0.0,0.02,0.0,0.0,0.28,0.2
0.0,0.06,0.0,0.0,0.32,0.26
0.0,0.02,0.0,0.0,0.38,0.2
0.04,0.0,0.0,0.0,0.28,0.2
0.0,0.0,0.0,0.0,0.34,0.18
0.0,0.02,0.0,0.0,0.44,0.24
0.18,0.02,0.0,0.0,0.42,0.24
0.0,0.0,0.0,0.0,0.38,0.12
0.0,0.0,0.0,0.0,0.46,0.3
0.0,0.0,0.0,0.0,0.36,0.26
0.08,0.02,0.0,0.0,0.32,0.3
0.02,0.0,0.0,0.0,0.4,0.24
0.12,0.12,0.0,0.0,0.52,0.3
0.0,0.0,0.0,0.0,0.24,0.42
0.06,0.04,0.0,0.0,0.46,0.22
0.0,0.04,0.0,0.0,0.36,0.32
0.02,0.38,0.0,0.0,0.46,0.28
0.04,0.0,0.0,0.0,0.32,0.36
0.0,0.02,0.0,0.0,0.4,0.22
0.0,0.0,0.0,0.0,0.5,0.28
0.06,0.0,0.0,0.0,0.36,0.32
0.82,0.0,0.0,0.0,0.3,0.36
0.0,0.1,0.0,0.0,0.42,0.26
0.22,0.0,0.0,0.0,0.3,0.28
0.04,0.0,0.0,0.0,0.36,0.18
0.02,0.08,0.0,0.0,0.24,0.16
0.22,0.12,0.0,0.0,0.4,0.2
0.14,0.02,0.0,0.0,0.26,0.36
0.04,0.02,0.0,0.0,0.32,0.2
0.08,0.02,0.0,0.0,0.3,0.22
0.26,0.04,0.0,0.0,0.3,0.16
0.02,0.02,0.0,0.0,0.36,0.26
0.0,0.0,0.0,0.0,0.42,0.2
0.1,0.0,0.0,0.0,0.38,0.24
0.0,0.06,0.0,0.0,0.34,0.26
0.08,0.0,0.0,0.0,0.36,0.16
0.06,0.02,0.0,0.0,0.36,0.28
0.02,0.0,0.0,0.0,0.46,0.24
0.06,0.04,0.0,0.0,0.36,0.32
0.0,0.08,0.0,0.0,0.38,0.18
0.12,0.18,0.0,0.0,0.36,0.34
0.02,0.02,0.0,0.0,0.36,0.26
0.02,0.02,0.0,0.0,0.4,0.24
0.0,0.04,0.0,0.0,0.42,0.24
0.0,0.0,0.0,0.0,0.34,0.32
0.02,0.0,0.0,0.0,0.38,0.34
0.0,0.0,0.0,0.0,0.42,0.16
0.1,0.02,0.0,0.0,0.34,0.1
0.0,0.02,0.0,0.0,0.3,0.22
0.02,0.04,0.0,0.0,0.42,0.14
0.0,0.1,0.0,0.0,0.54,0.32
0.0,0.0,0.0,0.0,0.32,0.16
0.04,0.0,0.0,0.0,0.46,0.3
0.0,0.04,0.0,0.0,0.38,0.18
0.08,0.0,0.0,0.0,0.5,0.18
0.16,0.02,0.0,0.0,0.44,0.2
0.02,0.08,0.0,0.0,0.48,0.22
0.0,0.14,0.0,0.0,0.34,0.2
0.02,0.06,0.0,0.0,0.3,0.28
0.02,0.36,0.0,0.0,0.36,0.22
0.08,0.04,0.0,0.0,0.28,0.2
0.04,0.02,0.0,0.0,0.48,0.2
0.02,0.0,0.0,0.0,0.36,0.22
0.02,0.0,0.0,0.0,0.38,0.36
0.12,0.04,0.0,0.0,0.32,0.22
0.06,0.06,0.0,0.0,0.42,0.24
0.0,0.0,0.0,0.0,0.38,0.08
0.02,0.0,0.0,0.0,0.5,0.34
0.0,0.04,0.0,0.0,0.38,0.2
0.0,0.0,0.0,0.0,0.42,0.26
0.02,0.0,0.0,0.0,0.3,0.28
0.02,0.82,0.24,0.02,0.34,0.2
0.02,0.04,0.0,0.0,0.34,0.18
0.08,0.14,0.0,0.0,0.32,0.26
0.0,0.1,0.0,0.0,0.44,0.1
0.02,0.0,0.0,0.0,0.28,0.22
0.04,0.0,0.0,0.0,0.38,0.34
0.08,0.0,0.0,0.0,0.48,0.18
0.02,0.08,0.0,0.0,0.4,0.22
0.04,0.02,0.0,0.0,0.26,0.34
0.0,0.04,0.0,0.0,0.44,0.24
0.08,0.0,0.0,0.0,0.44,0.38
0.02,0.08,0.0,0.0,0.42,0.32
0.0,0.0,0.0,0.0,0.38,0.2
0.04,0.08,0.0,0.0,0.5,0.18
0.02,0.22,0.0,0.0,0.44,0.26
0.0,0.0,0.0,0.0,0.24,0.18
0.0,0.02,0.0,0.0,0.34,0.26
0.0,0.0,0.0,0.0,0.4,0.18
0.04,0.02,0.0,0.0,0.4,0.3
0.02,0.0,0.0,0.0,0.42,0.32
0.12,0.0,0.0,0.0,0.42,0.34
0.0,0.0,0.0,0.0,0.34,0.24
0.02,0.0,0.0,0.0,0.42,0.36
0.0,0.0,0.0,0.0,0.3,0.22
0.04,0.04,0.0,0.0,0.38,0.34
0.0,0.08,0.0,0.0,0.3,0.22
0.02,0.02,0.0,0.0,0.4,0.26
0.3,0.04,0.0,0.0,0.5,0.34
0.0,0.02,0.0,0.0,0.34,0.38
0.04,0.0,0.0,0.0,0.3,0.24
0.04,0.04,0.0,0.0,0.42,0.24
0.0,0.0,0.0,0.0,0.32,0.22
0.0,0.02,0.0,0.0,0.4,0.32
0.0,0.06,0.0,0.0,0.3,0.26
0.06,0.0,0.0,0.0,0.5,0.16
0.06,0.02,0.0,0.0,0.24,0.22
0.08,0.02,0.0,0.0,0.44,0.18
0.02,0.02,0.0,0.0,0.44,0.24
0.0,0.0,0.0,0.0,0.3,0.38
0.04,0.0,0.0,0.0,0.46,0.26
0.0,0.0,0.0,0.0,0.38,0.28
0.18,0.0,0.0,0.0,0.36,0.24
0.02,0.0,0.0,0.0,0.24,0.22
0.0,0.0,0.0,0.0,0.44,0.22
0.18,0.0,0.0,0.0,0.5,0.28
0.0,0.0,0.0,0.0,0.46,0.22
0.02,0.0,0.0,0.0,0.34,0.22
0.02,0.08,0.0,0.0,0.38,0.26
0.04,0.0,0.0,0.0,0.38,0.38
0.0,0.08,0.0,0.0,0.42,0.14
0.0,0.02,0.0,0.0,0.28,0.18
